Series Name,Series Code,Country Name,Country Code,2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019]
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Mexico,MEX,6.14318167896122,6.24420542366424,6.3433942457313,6.44976025304518,6.57479338977563,6.7247161862432,6.8733203249054,7.04077048486791,7.22368498087198,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,"Micronesia, Fed. Sts.",FSM,3.21831485458309,3.21894635089415,3.24383288997761,3.29286483016445,3.35889656199393,3.44184765140732,3.62110420541669,3.80678096878673,3.99680397727273,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Middle East & North Africa,MEA,4.59775486056672,4.63300927711989,4.67374410323672,4.72351868689507,4.78796810982711,4.87105278669736,4.95934321565203,5.06422771091005,5.18216135597133,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Middle East & North Africa (excluding high income),MNA,4.75646490174661,4.80331640825503,4.8527747219442,4.90890007460732,4.97822267996641,5.06544806372953,5.15292231693663,5.25739262773915,5.37543637508798,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Middle East & North Africa (IDA & IBRD countries),TMN,4.77951260424493,4.82645669749482,4.87598232040012,4.93224151240961,5.00190753819444,5.08977319993849,5.17795647069069,5.28329250549684,5.40251473043988,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Middle income,MIC,6.32224574857215,6.41453033880244,6.51080428442804,6.62014129745264,6.75442549827155,6.92068872412206,7.13767569283728,7.3805538406212,7.63701466475014,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Moldova,MDA,10.1459075334043,10.141832983425,10.080626957894,9.99528541637676,9.96259396618114,10.0489596383914,10.4160123600317,10.909198844048,11.4695563413512,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Monaco,MCO,..,..,..,..,..,..,..,..,..,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Mongolia,MNG,3.8047410636289,3.8212709462774,3.82596652810318,3.82772380092797,3.83795425202067,3.86434408036982,3.92083534552822,3.99381974226874,4.08353878726245,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Montenegro,MNE,12.9672019542669,13.0417259743791,13.1498182689619,13.3014552682627,13.5100415705862,13.7829448956546,14.1418924089379,14.547702780438,14.9749366447439,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Morocco,MAR,6.14366973108477,6.17201840298655,6.18338001137119,6.20138633917851,6.25950413421339,6.37665969114636,6.53805300150887,6.7533480761148,7.0129048211122,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Mozambique,MOZ,3.014252255289,3.00476767043332,2.98784555025962,2.96428646180443,2.93481470936584,2.89994061830185,2.90146891451932,2.89833319941368,2.8907644574499,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Myanmar,MMR,4.80535117040993,4.86392035617063,4.91453990554736,4.97128699833535,5.05272831966076,5.16851457210366,5.35298376944599,5.56105787656383,5.78464193257209,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Namibia,NAM,4.12167028336749,4.05383600300088,3.97961894182705,3.90117250531451,3.82089034904635,3.74132145436701,3.70446861890618,3.66889158685492,3.63603168074514,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Nauru,NRU,..,..,..,..,..,..,..,..,..,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Nepal,NPL,5.01201412109008,5.14039307398113,5.24759511808499,5.34315510766829,5.4388322178811,5.54055629253211,5.60040256118883,5.6646874040199,5.72767077569198,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Netherlands,NLD,15.4374741539504,15.888955277311,16.3940104241108,16.9250017009527,17.4415449959725,17.9201887959494,18.371661289672,18.7921320210439,19.1961926333387,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,New Caledonia,NCL,7.11127414437121,7.35020657138189,7.61894165806647,7.90071222591412,8.17512577547537,8.43745964989947,8.68956311476307,8.93162547357027,9.17415792537671,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,New Zealand,NZL,13.0527438741144,13.2889294037719,13.5928129105864,13.9413944625613,14.2994009668689,14.6471624858165,14.9998551273645,15.3294510418257,15.6524245271741,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Nicaragua,NIC,4.5272674669668,4.56093886555721,4.57936998518686,4.60159964845936,4.65372812190539,4.75029084528316,4.88383993969518,5.05229100279004,5.24749744838026,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Niger,NER,2.50325786069931,2.52222554488913,2.53848086086087,2.55260931240722,2.56487218751967,2.57546085043029,2.58428601788329,2.59076059297535,2.59500788269853,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Nigeria,NGA,2.73835612287366,2.75369422293876,2.76013710892396,2.75866590358119,2.75004836315973,2.73554809053068,2.74600472259014,2.74913596585596,2.74737700532743,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,North America,NAC,13.0978401713796,13.3694806838489,13.6851632369065,14.0346096176056,14.4034771918699,14.7841906610996,15.1765692689669,15.5631403121045,15.9525773634698,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,North Macedonia,MKD,11.5968148599946,11.756937437967,11.9037081818348,12.0599672361248,12.2594121115135,12.5201988334693,12.8589162621237,13.2498333330131,13.6701813815648,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Northern Mariana Islands,MNP,..,..,..,..,..,..,..,..,..,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Norway,NOR,14.8873344770377,15.1103705694648,15.4039853529593,15.7314711912991,16.0400523893654,16.3030334033612,16.5942194449041,16.8349720164506,17.0492221563211,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Not classified,INX,..,..,..,..,..,..,..,..,..,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,OECD members,OED,14.6671287362136,14.9210057444368,15.2195101869636,15.5464654456854,15.8801573009138,16.2100181173939,16.5222672722628,16.8221455638539,17.1186184107216,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Oman,OMN,2.68860018004665,2.58173521150328,2.47556552561457,2.38216789922243,2.31554456379772,2.27947193432549,2.30645119160282,2.34472113585979,2.39278695625796,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Other small states,OSS,5.17648896763774,5.18506789052058,5.20428273883095,5.2321687205683,5.2662880580891,5.30584979885923,5.36081286939055,5.42179769676887,5.49246578300642,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Pacific island small states,PSS,4.26676315999289,4.30010359450577,4.31783743816252,4.32227945306186,4.31505010536447,4.29726441452658,4.3795834576522,4.45736964650662,4.53731737663538,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Pakistan,PAK,4.23771448426641,4.26411507605529,4.28429969738007,4.2987233882095,4.30696215667542,4.30997836380842,4.31549556123609,4.31383605287132,4.31277431133756,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Palau,PLW,..,..,..,..,..,..,..,..,..,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Panama,PAN,6.76047653833557,6.90349854565635,7.05177336601403,7.20828276323285,7.37587387223894,7.5572882058074,7.72794085226988,7.90991653048905,8.10473107966757,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Papua New Guinea,PNG,3.31777262507238,3.30187940658433,3.28184991719959,3.26301490168687,3.25108566668303,3.24954750224322,3.31345365110843,3.37922236880715,3.44526925145617,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Paraguay,PRY,5.22191030118341,5.33109061354195,5.4500395779001,5.58057753619048,5.72378986005965,5.88099772363908,6.056856783368,6.24101052837597,6.43021500946081,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Peru,PER,6.21565475759443,6.39834832303285,6.59845795482721,6.81826051714203,7.05983600926795,7.32560298678726,7.55773647262604,7.81080245454995,8.08839279183076,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Philippines,PHL,4.137042899629,4.21890539975651,4.30572595377332,4.39712513877222,4.49495151589232,4.60214198335079,4.76295798333335,4.93709669099723,5.12256876829946,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Poland,POL,13.4726258936883,13.7781160315932,14.1871236499479,14.6752083001326,15.1989196213319,15.7314838621437,16.3376979048267,16.9312953486375,17.5178167625452,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Portugal,PRT,18.6627234392262,19.0425266193476,19.4519388944348,19.882696692769,20.3216999298728,20.761941797688,21.1616092062225,21.5577020889385,21.9538575375873,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Post-demographic dividend,PST,16.244848636955,16.5275382423153,16.8590104769488,17.2215792680677,17.5884775396535,17.9474173445113,18.2943310831641,18.6273916537443,18.9545169673224,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Pre-demographic dividend,PRE,2.70582811531683,2.71030370832318,2.71050651233289,2.70810963539678,2.7049540697035,2.70240549656877,2.7210206936437,2.73804560627418,2.75381363776434,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Puerto Rico,PRI,13.1128449559631,13.6190991726924,14.1848094708661,14.7923802848175,15.4139709850849,16.0372057756309,16.8752941176471,17.7453252823385,18.6748502103569,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Qatar,QAT,0.714583152644981,0.748033642603092,0.799062690538976,0.861089783589135,0.927944801516592,0.998515030927112,1.10884901675499,1.23212298622101,1.3700703387375,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Romania,ROU,15.6672201417516,15.8245199643325,16.0438362308206,16.3187927983702,16.6299592781568,16.9654269034024,17.4217132153836,17.8817265866248,18.3387013938296,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Russian Federation,RUS,13.1063682410325,13.1026163158361,13.1398524876319,13.2248963244175,13.3624112578951,13.5538761073839,13.8839771635639,14.2633149894054,14.6747083203719,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Rwanda,RWA,2.57105597998593,2.58523698499543,2.59905686176245,2.61747218573343,2.64640735932181,2.6889092345364,2.76580499479511,2.84976305323087,2.9381960775388,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Samoa,WSM,4.96533995880591,4.91761304535683,4.83899116289155,4.7331662454514,4.61708138028623,4.50667397022422,4.59197573701391,4.68845980588886,4.80041197375197,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,San Marino,SMR,..,..,..,..,..,..,..,..,..,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Sao Tome and Principe,STP,3.00269999057498,2.97197112570723,2.94526655485022,2.92003102760728,2.89791393113878,2.8791768622889,2.89331634084054,2.90744559102608,2.9256781090661,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Saudi Arabia,SAU,2.96943696763641,2.9551264524187,2.93999979420269,2.93661742112246,2.9607527633135,3.02071397622026,3.10632221046056,3.20753529655243,3.31408802294981,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Senegal,SEN,3.15549242681187,3.13961175892634,3.11707393945616,3.09293198351756,3.0732135526446,3.06146897967748,3.06522438128101,3.07451900549666,3.08682370101833,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Serbia,SRB,14.7402909538536,15.0488371576733,15.4437085974193,15.9089166112787,16.418954250643,16.9566837152719,17.4231584206982,17.8947516248703,18.3457926916963,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Seychelles,SYC,7.57363253856942,7.52696363854032,7.43712406725484,7.33015686064564,7.25999044738099,7.24062414453874,7.31271549472364,7.42911074695596,7.59454560435034,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Sierra Leone,SLE,3.05661139647305,3.05804754968583,3.05266943400634,3.03981027919512,3.01807799977997,2.98779377443734,2.98988897824674,2.98184277250364,2.96655621131612,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Singapore,SGP,7.26011523293314,7.64532349881337,8.04432313320704,8.40421897865629,8.72100283298218,9.04725050392049,9.76849580287652,10.5798994786478,11.4633801933791,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Sint Maarten (Dutch part),SXM,..,..,..,..,..,..,..,..,..,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Slovak Republic,SVK,12.4523388253859,12.716102997687,12.996166680425,13.303183027542,13.6510571483253,14.0470684896325,14.5481176691744,15.0810220451917,15.629246504777,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Slovenia,SVN,16.6889749463745,16.9008042268098,17.105747190113,17.3364968421461,17.6320733179588,18.0132860241821,18.4807709923296,19.0233163840774,19.6068796541788,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Small states,SST,5.5988798941539,5.62322553258734,5.6572553260408,5.69898973159455,5.74568855528148,5.79636019659654,5.86789561914148,5.94418506577477,6.02956944874001,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Solomon Islands,SLB,3.33913662877159,3.39026556680166,3.43198522469576,3.46591147765938,3.49561132317797,3.52252792985784,3.54757053974732,3.57242244579342,3.59895045928894,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Somalia,SOM,2.69061066103017,2.71361370412694,2.73778394767395,2.76133080510645,2.78173433471637,2.79783558998669,2.82890382919737,2.85368354175379,2.87331094294556,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,South Africa,ZAF,4.75106255810087,4.79969571428063,4.84481208573682,4.89312325017391,4.95295318918134,5.02943260387525,5.12221949305616,5.21917862619865,5.31800500542302,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,South Asia,SAS,4.94003631089613,5.02625648911666,5.10979588520088,5.19658598380671,5.2928765437091,5.40230481209363,5.54347106563723,5.68986465941401,5.84056048177619,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,South Asia (IDA & IBRD),TSA,4.94003631089613,5.02625648911666,5.10979588520088,5.19658598380671,5.2928765437091,5.40230481209363,5.54347106563723,5.68986465941401,5.84056048177619,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,South Sudan,SSD,3.32967900681968,3.35898800278597,3.38460431047192,3.40423764864146,3.41354899345137,3.41203498655892,3.42229756737999,3.41576478198637,3.39848287985152,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Spain,ESP,17.0541804817134,17.3290574510707,17.642792457609,17.9808804732865,18.3192777362399,18.6468349302748,18.9105406468308,19.1458487271796,19.3785075224995,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,Sri Lanka,LKA,7.43161358771955,7.78118603542212,8.17024633996669,8.58277138810996,8.99442485322782,9.39190962399274,9.76846627621268,10.1235931486662,10.4732197537841,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,St. Kitts and Nevis,KNA,..,..,..,..,..,..,..,..,..,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,St. Lucia,LCA,8.51078496136945,8.63487216880099,8.77517747359125,8.92329012523026,9.07647956207655,9.23316548128133,9.4154112784962,9.60465090575505,9.80653035642617,..
Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,St. Martin (French part),MAF,..,..,..,..,..,..,..,..,..,..
